sortie_id,launch_node,customer_node,recovery_node,total_distance_m,total_time_min,energy_kwh,co2_kg,risk,cost,feasible
SORTIE_000542,51,28,52,5589.627665157061,10.575389017097628,0.2645506666946066,0.0925927333431123,7.589627665157061e-05,0.838444149773559,True
SORTIE_000543,51,28,53,5359.8048295055005,10.268958569562216,0.2552148608971805,0.08932520131401317,7.359804829505502e-05,0.8039707244258251,True
SORTIE_000544,51,28,54,4071.067940872369,8.550642718051373,0.20286411306070692,0.07100243957124742,6.07106794087237e-05,0.6106601911308552,True
SORTIE_000545,51,28,55,5053.479011646596,9.860524145750343,0.24277137007451796,0.08496997952608128,7.053479011646596e-05,0.7580218517469893,True
SORTIE_000546,51,28,56,2648.117844574413,6.653375922987432,0.14506138984216946,0.05077148644475931,4.6481178445744134e-05,0.397217676686162,True
SORTIE_000547,51,29,0,3310.708212252637,7.775968262565749,0.17406501531238092,0.060922755359333315,5.3107082122526375e-05,0.49660623183789554,True
SORTIE_000548,51,29,51,4483.644553192465,9.33988338381885,0.2221126132644131,0.07773941464254458,6.483644553192465e-05,0.6725466829788697,True
SORTIE_000549,51,29,52,4462.875333645859,9.312191091090046,0.2212618329827201,0.07744164154395203,6.46287533364586e-05,0.6694313000468789,True
SORTIE_000550,51,29,53,3322.430624080067,7.791598145002322,0.1745452065306539,0.06109082228572886,5.322430624080067e-05,0.49836459361201,True
SORTIE_000551,51,29,54,2830.9465532181166,7.136286050519722,0.15441229035066611,0.05404430162273314,4.830946553218118e-05,0.4246419829827175,True
SORTIE_000552,51,29,55,3331.3246375878857,7.803456829679414,0.17490953660577216,0.061218337812020254,5.331324637587886e-05,0.4996986956381828,True
SORTIE_000553,51,29,56,3984.98423430562,8.675002958636393,0.2016857327251764,0.07059000645381173,5.984984234305621e-05,0.597747635145843,True
SORTIE_000554,51,30,0,3792.456624721275,9.506315123233431,0.18712696852554794,0.06549443898394178,5.792456624721276e-05,0.5688684937081913,True
SORTIE_000555,51,30,51,4269.778392204305,10.142744146544139,0.20529222954374926,0.07185228034031224,6.269778392204306e-05,0.6404667588306457,True
SORTIE_000556,51,30,52,5036.697827627071,11.165303393774494,0.23447860375384938,0.08206751131384728,7.036697827627071e-05,0.7555046741440606,True
SORTIE_000557,51,30,53,5909.4143250829875,12.32892539038238,0.26769125830084894,0.09369194040529713,7.909414325082988e-05,0.886412148762448,True
SORTIE_000558,51,30,54,4888.255781749282,10.96738066593744,0.2288293987664784,0.08009028956826743,6.888255781749282e-05,0.7332383672623922,True
SORTIE_000559,51,30,55,5847.120672770907,12.245867187299606,0.26532057141599774,0.0928621999955992,7.847120672770908e-05,0.877068100915636,True
SORTIE_000560,51,30,56,3677.9310452973805,9.353614350668238,0.1827685101747673,0.06396897856116855,5.677931045297381e-05,0.551689656794607,True
SORTIE_000561,51,31,0,5237.067493864617,9.421276391064252,0.2278233482903057,0.079738171901607,7.237067493864618e-05,0.7855601240796926,True
SORTIE_000562,51,31,51,5965.147173605062,10.392049297384844,0.2546646696916486,0.089132634392077,7.965147173605063e-05,0.8947720760407593,True
SORTIE_000563,51,31,52,6721.733678634306,11.400831304090502,0.2825569212054503,0.09889492242190759,8.721733678634306e-05,1.0082600517951459,True
SORTIE_000564,51,31,53,7323.969745096798,12.203812726040493,0.30475890303409153,0.10666561606193203,9.3239697450968e-05,1.0985954617645195,True
SORTIE_000565,51,31,54,6134.548008913941,10.617917077796683,0.2609097859786497,0.0913184250925274,8.134548008913942e-05,0.9201822013370912,True
SORTIE_000566,51,31,55,7120.070378508268,11.931946903922453,0.2972419669288509,0.10403468842509782,9.12007037850827e-05,1.0680105567762401,True
SORTIE_000567,51,31,56,4695.22641561913,8.69882162007027,0.20784788278243432,0.07274675897385201,6.695226415619131e-05,0.7042839623428695,True
SORTIE_000568,51,32,0,3574.4932329175163,9.528902394685705,0.18192822369121592,0.06367487829192557,5.574493232917517e-05,0.5361739849376275,True
SORTIE_000569,51,32,51,4939.436802157643,11.348827153672541,0.2345772948339508,0.08210205319188277,6.939436802157644e-05,0.7409155203236465,True
SORTIE_000570,51,32,52,4976.840885548648,11.398699264860548,0.23602005795754138,0.08260702028513948,6.976840885548648e-05,0.7465261328322972,True
SORTIE_000571,51,32,53,3694.8550597028716,9.689384830399513,0.18657086132408118,0.06529980146342841,5.6948550597028715e-05,0.5542282589554307,True
SORTIE_000572,51,32,54,2749.600870217,8.429045911085018,0.15011019277210924,0.05253856747023823,4.749600870217001e-05,0.41244013053255,True
SORTIE_000573,51,32,55,3472.505334827132,9.392918530565193,0.17799431153303935,0.06229800903656377,5.472505334827133e-05,0.5208758002240698,True
SORTIE_000574,51,32,56,4047.411887492882,10.159460600786193,0.20016980411298102,0.07005943143954335,6.047411887492883e-05,0.6071117831239323,True
SORTIE_000575,51,33,0,6280.473002160772,10.720434193877095,0.2755123355747112,0.09642931745114892,8.280473002160771e-05,0.9420709503241157,True
SORTIE_000576,51,33,51,7886.201107846864,12.86140500145855,0.3371611198909279,0.11800639196182476,9.886201107846864e-05,1.1829301661770295,True
SORTIE_000577,51,33,52,8345.834916976346,13.474250080297859,0.3548078593751056,0.12418275078128696,0.00010345834916976345,1.2518752375464517,True
SORTIE_000578,51,33,53,7531.974429192265,12.389102763252419,0.3235612806441107,0.11324644822543874,9.531974429192265e-05,1.12979616437884,True
SORTIE_000579,51,33,54,6152.107171821261,10.549279753424413,0.2705839810418675,0.09470439336465361,8.152107171821261e-05,0.922816075773189,True
SORTIE_000580,51,33,55,6933.305851570456,11.590877993090007,0.30057657365168156,0.10520180077808854,8.933305851570458e-05,1.0399958777355682,True
SORTIE_000581,51,33,56,5257.048538410555,9.35586824221014,0.23621995861110393,0.08267698551388637,7.257048538410555e-05,0.7885572807615833,True
SORTIE_000582,51,34,0,4714.036274163058,8.445527496765603,0.20705945534861842,0.07247080937201644,6.714036274163058e-05,0.7071054411244586,True
SORTIE_000583,51,34,51,6397.282496280041,10.68985579292158,0.2689823266260652,0.09414381431912282,8.397282496280043e-05,0.9595923744420062,True
SORTIE_000584,51,34,52,6655.31133688348,11.0338942470595,0.2784746317164402,0.09746612110075407,8.655311336883481e-05,0.9982967005325221,True
SORTIE_000585,51,34,53,5467.480172504767,9.450119361221216,0.23477697457947333,0.08217194110281566,7.467480172504769e-05,0.820122025875715,True
SORTIE_000586,51,34,54,4104.54187619786,7.632868299478673,0.184637516921775,0.06462313092262124,6.104541876197861e-05,0.615681281429679,True
SORTIE_000587,51,34,55,4884.125853947215,8.672313603144477,0.21331667132582877,0.07466083496404007,6.884125853947215e-05,0.7326188780920821,True
SORTIE_000588,51,34,56,4251.1682835351985,7.828370175928458,0.19003157515765523,0.06651105130517933,6.2511682835352e-05,0.6376752425302797,True
SORTIE_000589,51,35,0,4451.112866511425,8.888790446204716,0.22004596182505012,0.07701608663876754,6.451112866511425e-05,0.6676669299767136,True
SORTIE_000590,51,35,51,6129.486095654864,11.126621418395967,0.28913619863515666,0.10119766952230483,8.129486095654865e-05,0.9194229143482295,True
SORTIE_000591,51,35,52,6498.064017757559,11.618058647866228,0.3043087094205249,0.10650804829718372,8.49806401775756e-05,0.9747096026636337,True
SORTIE_000592,51,35,53,5670.941510176838,10.5152286377586,0.27026021000011546,0.09459107350004041,7.670941510176839e-05,0.8506412265265257,True
SORTIE_000593,51,35,54,4282.035113415161,8.663353442076362,0.21308587583350738,0.07458005654172759,6.28203511341516e-05,0.6423052670122741,True
SORTIE_000594,51,35,55,5173.80701399224,9.852382642845802,0.24979566762571406,0.08742848366899991,7.173807013992242e-05,0.776071052098836,True
SORTIE_000595,51,35,56,3689.5508544065824,7.873374430064925,0.18869626031154488,0.06604369110904071,5.689550854406583e-05,0.5534326281609874,True
SORTIE_000596,51,36,0,2656.39717073123,5.672288080346682,0.1464850823292653,0.051269778815242854,4.6563971707312305e-05,0.3984595756096844,True
SORTIE_000597,51,36,51,3297.842266827792,6.527548208475432,0.17376255723197667,0.06081689503119183,5.297842266827793e-05,0.49467634002416877,True
SORTIE_000598,51,36,52,3221.0988708730783,6.425223680535813,0.17049904166401544,0.059674664582405404,5.221098870873079e-05,0.4831648306309618,True
SORTIE_000599,51,36,53,2948.1336270713227,6.061270022133472,0.15889118522793785,0.055611914829778245,4.948133627071323e-05,0.4422200440606984,True
SORTIE_000600,51,36,54,2861.9910241801476,5.946413218278573,0.15522796805983194,0.05432978882094117,4.8619910241801485e-05,0.4292986536270222,True
SORTIE_000601,51,36,55,3285.1482863494984,6.51062290117104,0.17322274527298084,0.06062796084554329,5.285148286349499e-05,0.4927722429524247,True
SORTIE_000602,51,36,56,3630.3026231026665,6.970828683508598,0.1879004453842453,0.06576515588448585,5.630302623102667e-05,0.5445453934654,True
SORTIE_000603,51,37,0,4645.101959684151,9.907167234807185,0.21663443160640178,0.07582205106224062,6.64510195968415e-05,0.6967652939526225,True
SORTIE_000604,51,37,51,6013.966243401468,11.73231961309694,0.2687295927225686,0.094055357452899,8.013966243401468e-05,0.9020949365102201,True
SORTIE_000605,51,37,52,5986.0692868589185,11.695123671040209,0.2676679122747537,0.0936837692961638,7.986069286858919e-05,0.8979103930288378,True
SORTIE_000606,51,37,53,4152.310638893777,9.25011214042002,0.19788016680557902,0.06925805838195265,6.152310638893777e-05,0.6228465958340665,True
SORTIE_000607,51,37,54,3449.4293146398295,8.312937041414758,0.17113046176315,0.0598956616171025,5.449429314639829e-05,0.5174143971959744,True
SORTIE_000608,51,37,55,3568.3407840171003,8.471485667251118,0.17565590101191653,0.06147956535417078,5.568340784017101e-05,0.535251117602565,True
SORTIE_000609,51,37,56,4910.5334314782185,10.261075863865942,0.22673601395674442,0.07935760488486054,6.910533431478218e-05,0.7365800147217327,True
SORTIE_000610,51,38,0,3580.9675177212075,8.34588220311452,0.17086689485468623,0.059803413199140176,5.580967517721208e-05,0.5371451276581811,True
SORTIE_000611,51,38,51,5162.956183140734,10.45520042367389,0.2289967184921117,0.08014885147223909,7.162956183140734e-05,0.7744434274711101,True
SORTIE_000612,51,38,52,5327.691404887801,10.67484738600331,0.2350498777822825,0.08226745722379887,7.3276914048878e-05,0.79915371073317,True
SORTIE_000613,51,38,53,4233.303108179433,9.215662990392158,0.19483682185520393,0.06819288764932137,6.233303108179434e-05,0.634995466226915,True
SORTIE_000614,51,38,54,2886.422185378341,7.4198217599907,0.14534598022374534,0.050871093078310864,4.8864221853783417e-05,0.4329633278067512,True
SORTIE_000615,51,38,55,3871.8337291430794,8.733703818343685,0.18155470946526417,0.06354414831284246,5.8718337291430804e-05,0.5807750593714619,True
SORTIE_000616,51,38,56,3765.2415667077494,8.591580935096577,0.17763800403055466,0.062173301410694125,5.7652415667077496e-05,0.5647862350061623,True
SORTIE_000617,51,39,0,3297.8768959814133,9.17169480169607,0.18338132740002183,0.06418346459000764,5.297876895981414e-05,0.494681534397212,True
SORTIE_000618,51,39,51,4282.477542439561,10.484495663640267,0.22496515774709241,0.07873780521148234,6.282477542439561e-05,0.6423716313659341,True
SORTIE_000619,51,39,52,4193.342320116537,10.365648700542902,0.2212006020601116,0.07742021072103905,6.193342320116537e-05,0.6290013480174805,True
SORTIE_000620,51,39,53,3104.3060378869536,8.913600324236791,0.17520601515328238,0.06132210530364883,5.104306037886954e-05,0.46564590568304304,True
SORTIE_000621,51,39,54,2949.0356311395544,8.706573115240259,0.1686482922071001,0.05902690227248503,4.949035631139555e-05,0.4423553446709331,True
SORTIE_000622,51,39,55,3286.209464517784,9.156138226411231,0.182888562650867,0.06401099692780345,5.286209464517784e-05,0.4929314196776676,True
SORTIE_000623,51,39,56,4068.881343695578,10.199700731981624,0.2159440910605122,0.07558043187117927,6.0688813436955786e-05,0.6103322015543367,True
SORTIE_000624,51,40,0,3753.575035397007,9.943478755622454,0.20354993260711515,0.0712424764124903,5.753575035397008e-05,0.563036255309551,True
SORTIE_000625,51,40,51,5378.118387319388,12.109536558185628,0.2722762791733544,0.09529669771067403,7.378118387319388e-05,0.8067177580979081,True
SORTIE_000626,51,40,52,5571.87371329461,12.367876992819259,0.280473103016972,0.09816558605594018,7.571873713294611e-05,0.8357810569941915,True
SORTIE_000627,51,40,53,4474.369149212102,10.904537574042582,0.23404314536769913,0.08191510087869469,6.474369149212102e-05,0.6711553723818152,True
SORTIE_000628,51,40,54,3093.805131167577,9.063785549983216,0.1756383505379819,0.061473422688293665,5.093805131167578e-05,0.4640707696751366,True
SORTIE_000629,51,40,55,4057.4180614903944,10.348602790413636,0.2164040193191247,0.07574140676169364,6.0574180614903946e-05,0.6086127092235591,True
SORTIE_000630,51,40,56,3784.16171587775,9.984260996263444,0.20484390287915674,0.07169536600770486,5.78416171587775e-05,0.5676242573816624,True
SORTIE_000631,51,41,0,4373.955022903633,10.168929094272565,0.22542571702151107,0.07889900095752887,6.373955022903635e-05,0.6560932534355449,True
SORTIE_000632,51,41,51,5666.826905493266,11.892758271058742,0.27954060571678735,0.09783921200087557,7.666826905493268e-05,0.85002403582399,True
SORTIE_000633,51,41,52,6277.08237936978,12.706432236227428,0.305083668018029,0.10677928380631015,8.27708237936978e-05,0.941562356905467,True
SORTIE_000634,51,41,53,6286.463266213724,12.718940085352685,0.3054763176334001,0.10691671117169003,8.286463266213725e-05,0.9429694899320584,True
SORTIE_000635,51,41,54,4994.061693810093,10.995737988814511,0.2513811144024847,0.08798339004086964,6.994061693810095e-05,0.749109254071514,True
SORTIE_000636,51,41,55,5971.969703137753,12.299615334584725,0.2923127672534907,0.10230946853872173,7.971969703137754e-05,0.895795455470663,True
SORTIE_000637,51,41,56,3508.85104253297,9.015457120445014,0.18921562827410324,0.06622546989593613,5.5088510425329714e-05,0.5263276563799455,True
SORTIE_000638,51,42,0,5598.273176694388,12.03708066796019,0.2680753965068487,0.09382638877739703,7.598273176694388e-05,0.8397409765041581,True
SORTIE_000639,51,42,51,6910.820999395709,13.78714443156195,0.32077744178699674,0.11227210462544886,8.91082099939571e-05,1.0366231499093563,True
SORTIE_000640,51,42,52,6808.495627321817,13.650710602130093,0.3166688247148602,0.11083408865020106,8.808495627321817e-05,1.0212743440982723,True
SORTIE_000641,51,42,53,4612.327109471579,10.72248591166311,0.22848722045729347,0.0799705271600527,6.61232710947158e-05,0.6918490664207368,True
SORTIE_000642,51,42,54,4397.125805514506,10.435550839720348,0.21984635521083656,0.07694622432379279,6.397125805514507e-05,0.659568870827176,True
SORTIE_000643,51,42,55,3783.0094700983855,9.616729059165518,0.19518806363730062,0.06831582227305522,5.783009470098386e-05,0.5674514205147578,True
SORTIE_000644,51,42,56,5809.803671670681,12.319121327928581,0.27656886968288064,0.09679910438900821,7.809803671670682e-05,0.8714705507506022,True
SORTIE_000645,51,43,0,5174.192013426383,9.69831263707105,0.2384858380649684,0.08347004332273894,7.174192013426384e-05,0.7761288020139575,True
SORTIE_000646,51,43,51,6774.690513689794,11.832310637422264,0.3010583296013873,0.10537041536048554,8.774690513689795e-05,1.0162035770534692,True
SORTIE_000647,51,43,52,7237.967097327308,12.45001274893895,0.3191704178688292,0.11170964625409022,9.237967097327308e-05,1.0856950645990961,True
SORTIE_000648,51,43,53,6582.025521832315,11.57542398161229,0.293525971045361,0.10273408986587634,8.582025521832316e-05,0.9873038282748472,True
SORTIE_000649,51,43,54,5193.235653844855,9.723704157629012,0.23923036111744947,0.08373062639110732,7.193235653844856e-05,0.7789853480767283,True
SORTIE_000650,51,43,55,6069.1079468611715,10.891533881650767,0.27347313712300475,0.09571559799305165,8.069107946861174e-05,0.9103661920291757,True
SORTIE_000651,51,43,56,4145.657355433214,8.326933093080157,0.19827463126183872,0.06939612094164355,6.145657355433216e-05,0.6218486033149822,True
SORTIE_000652,51,44,0,3600.27923509624,7.498082135048275,0.17888444482999427,0.06260955569049799,5.60027923509624e-05,0.540041885264436,True
SORTIE_000653,51,44,51,4969.320113135537,9.323469972434005,0.23329716745039614,0.08165400860763865,6.969320113135537e-05,0.7453980169703306,True
SORTIE_000654,51,44,52,5538.801143128849,10.082778012425086,0.25593127123770276,0.08957594493319596,7.538801143128848e-05,0.8308201714693273,True
SORTIE_000655,51,44,53,5543.531309082076,10.089084900362723,0.2561192723500801,0.08964174532252803,7.543531309082076e-05,0.8315296963623114,True
SORTIE_000656,51,44,54,4295.957966654819,8.42565377712638,0.20653429404956114,0.0722870029173464,6.295957966654818e-05,0.6443936949982229,True
SORTIE_000657,51,44,55,5281.3285647177845,9.739481241210333,0.24569798732619147,0.085994295564167,7.281328564717784e-05,0.7921992847076677,True
SORTIE_000658,51,44,56,2881.2984727007374,6.539441118520937,0.15030845311113444,0.05260795858889705,4.881298472700738e-05,0.4321947709051106,True
SORTIE_000659,51,45,0,6031.637446549691,11.180575501247043,0.27257479695466746,0.09540117893413361,8.031637446549692e-05,0.9047456169824537,True
SORTIE_000660,51,45,51,7686.908127404252,13.38760307571979,0.3370720004969605,0.11797520017393617,9.686908127404252e-05,1.1530362191106378,True
SORTIE_000661,51,45,52,7861.470351538463,13.620352707898737,0.34387377342207937,0.12035582069772777,9.861470351538463e-05,1.1792205527307693,True
SORTIE_000662,51,45,53,6237.779951646463,11.455432174709404,0.28060708754238006,0.09821248063983301,8.237779951646463e-05,0.9356669927469694,True
SORTIE_000663,51,45,54,5110.290171802125,9.952112468250286,0.23667473335790756,0.08283615667526764,7.110290171802125e-05,0.7665435257703187,True
SORTIE_000664,51,45,55,5481.2229742204945,10.446689538141445,0.2511280362133291,0.08789481267466517,7.481222974220494e-05,0.8221834461330741,True
SORTIE_000665,51,45,56,5584.466564173594,10.584347658078912,0.2551508965905843,0.0893028138067045,7.584466564173595e-05,0.837669984626039,True
SORTIE_000666,51,46,0,7168.624052347844,14.307209461744993,0.31983146259323536,0.11194101190763237,9.168624052347844e-05,1.0752936078521764,True
SORTIE_000667,51,46,51,8855.256494125193,16.556052717448125,0.38472993392641774,0.1346554768742462,0.00010855256494125194,1.3282884741187788,True
SORTIE_000668,51,46,52,9095.119392404471,16.875869915153828,0.3939594109851347,0.13788579384479713,0.00011095119392404474,1.3642679088606704,True
SORTIE_000669,51,46,53,7522.479188065407,14.779016309368409,0.33344714838976003,0.116706501936416,9.522479188065408e-05,1.1283718782098109,True
SORTIE_000670,51,46,54,6385.516111224899,13.263065540247732,0.2896989292629746,0.1013946252420411,8.385516111224899e-05,0.9578274166837347,True
SORTIE_000671,51,46,55,6743.513198887307,13.740394990464276,0.30347398964693034,0.10621589637642562,8.743513198887308e-05,1.0115269798330961,True
SORTIE_000672,51,46,56,6490.58338152465,13.403155233980733,0.2937417219074815,0.10280960266761852,8.49058338152465e-05,0.9735875072286975,True
SORTIE_000673,51,47,0,4931.976158403782,11.121649677525916,0.23404294547217627,0.08191503091526169,6.931976158403784e-05,0.7397964237605673,True
SORTIE_000674,51,47,51,5898.180797405296,12.409922529527936,0.27143364316863694,0.09500177510902293,7.898180797405297e-05,0.8847271196107944,True
SORTIE_000675,51,47,52,6605.62678841176,13.353183850869886,0.2988107619678506,0.1045837666887477,8.60562678841176e-05,0.9908440182617639,True
SORTIE_000676,51,47,53,6966.976517408559,13.834983489532284,0.3127944647304246,0.1094780626556486,8.966976517408559e-05,1.0450464776112838,True
SORTIE_000677,51,47,54,5727.170245624791,12.181908460487263,0.2648157864678684,0.09268552526375394,7.727170245624793e-05,0.8590755368437187,True
SORTIE_000678,51,47,55,6711.468020329966,13.494305493427495,0.30290666189083615,0.10601733166179264,8.711468020329967e-05,1.0067202030494948,True
SORTIE_000679,51,47,56,4259.24432863778,10.22467390450458,0.20800921362882493,0.07280322477008873,6.25924432863778e-05,0.638886649295667,True
SORTIE_000680,51,48,0,6290.064623236763,12.285505718785213,0.3049710998983643,0.1067398849644275,8.290064623236765e-05,0.9435096934855144,True
SORTIE_000681,51,48,51,7893.396357493891,14.423281364461383,0.37236032363699634,0.1303261132729487,9.893396357493892e-05,1.1840094536240835,True
SORTIE_000682,51,48,52,8355.268097747872,15.039110351466691,0.39177313595618124,0.1371205975846634,0.00010355268097747873,1.253290214662181,True
SORTIE_000683,51,48,53,7547.931252451479,13.962661224404835,0.35784016866209356,0.12524405903173275,9.54793125245148e-05,1.1321896878677218,True
SORTIE_000684,51,48,54,6167.615027522192,12.122239591165785,0.29982445243545636,0.10493855835240971,8.167615027522194e-05,0.9251422541283286,True
SORTIE_000685,51,48,55,6950.386894923537,13.165935414367578,0.33272493546185694,0.11645372741164992,8.950386894923537e-05,1.0425580342385306,True
SORTIE_000686,51,48,56,5264.369176607679,10.917911789946434,0.26186035839444893,0.09165112543805712,7.26436917660768e-05,0.7896553764911518,True
SORTIE_000687,51,49,0,3800.454495222985,9.15166704675281,0.19922461732741414,0.06972861606459495,5.800454495222986e-05,0.5700681742834477,True
SORTIE_000688,51,49,51,5292.972348453463,11.141690851060112,0.2612301553397593,0.09143055436891574,7.292972348453464e-05,0.7939458522680195,True
SORTIE_000689,51,49,52,5384.548982462071,11.263793029738256,0.2650346381127949,0.0927621233394782,7.38454898246207e-05,0.8076823473693105,True
SORTIE_000690,51,49,53,4074.7215336291374,9.517356431294345,0.2106188363236005,0.07371659271326017,6.074721533629138e-05,0.6112082300443706,True
SORTIE_000691,51,49,54,2716.82575435023,7.706828725589135,0.15420607169459374,0.05397212509310781,4.7168257543502305e-05,0.40752386315253447,True
SORTIE_000692,51,49,55,3697.837493194353,9.014844377381298,0.19496147072167858,0.06823651475258749,5.697837493194354e-05,0.5546756239791529,True
SORTIE_000693,51,49,56,4072.5283075232765,9.514432129819863,0.21052772038526696,0.07368470213484343,6.072528307523277e-05,0.6108792461284914,True
SORTIE_000694,51,50,0,4828.706671888941,8.723562807208392,0.21437127279849066,0.07502994547947173,6.828706671888941e-05,0.7243060007833412,True
SORTIE_000695,51,50,51,6376.239306586738,10.786939653472121,0.2721324948645127,0.09524637320257943,8.376239306586739e-05,0.9564358959880107,True
SORTIE_000696,51,50,52,6877.12971139456,11.454793526549217,0.29082808890508305,0.10178983111677906,8.877129711394561e-05,1.031569456709184,True
SORTIE_000697,51,50,53,6403.552371552747,10.823357073426802,0.2731519473629173,0.09560318157702105,8.403552371552748e-05,0.960532855732912,True
SORTIE_000698,51,50,54,5028.106515138794,8.989429264874863,0.22181381608814088,0.0776348356308493,7.028106515138795e-05,0.7542159772708191,True
SORTIE_000699,51,50,55,5951.038958738655,10.220005856341345,0.25626201099623613,0.08969170384868264,7.951038958738655e-05,0.8926558438107982,True
SORTIE_000700,51,50,56,3765.3449058891374,7.305747119208654,0.17468159277153195,0.06113855747003618,5.765344905889138e-05,0.5648017358833706,True
SORTIE_000701,52,1,0,3990.8897992431157,8.781161391505302,0.2059749589000972,0.07209123561503401,5.990889799243116e-05,0.5986334698864674,True
SORTIE_000702,52,1,51,4742.425232970711,9.783208636475429,0.23744862149731955,0.08310701752406184,6.74242523297071e-05,0.7113637849456065,True
SORTIE_000703,52,1,52,4459.025410195856,9.405342206108957,0.22558007877553826,0.07895302757143839,6.459025410195857e-05,0.6688538115293784,True
SORTIE_000704,52,1,53,2605.06063794951,6.933389176447161,0.14793761630454338,0.05177816570659018,4.60506063794951e-05,0.39075909569242645,True
SORTIE_000705,52,1,54,3408.5962351020444,8.00476997265054,0.1815890013685818,0.06355615047900363,5.4085962351020455e-05,0.5112894352653066,True
SORTIE_000706,52,1,55,3163.4408903431863,7.67789617963873,0.17132210474791926,0.05996273666177174,5.163440890343187e-05,0.4745161335514779,True
SORTIE_000707,52,1,56,4731.136677934103,9.768157229759954,0.2369758664461437,0.0829415532561503,6.731136677934104e-05,0.7096705016901156,True
SORTIE_000708,52,2,0,6367.425031371412,11.910368244999411,0.31225692146603307,0.10928992251311156,8.367425031371412e-05,0.9551137547057118,True
SORTIE_000709,52,2,51,7937.551341762382,14.003869992187372,0.3797170611050228,0.13290097138675797,9.937551341762383e-05,1.1906327012643574,True
SORTIE_000710,52,2,52,8426.505775864407,14.655809237656735,0.40072488333138384,0.14025370916598434,0.00010426505775864406,1.263975866379661,True
SORTIE_000711,52,2,53,7761.622651417199,13.76929840506046,0.37215832271649435,0.130255412950773,9.7616226514172e-05,1.16424339771258,True
SORTIE_000712,52,2,54,6372.47527967793,11.917101909408101,0.3124739042996526,0.10936586650487841,8.372475279677931e-05,0.9558712919516895,True
SORTIE_000713,52,2,55,7212.655773591623,13.037342567959692,0.3485720787371345,0.12200022755799708,9.212655773591623e-05,1.0818983660387436,True
SORTIE_000714,52,2,56,5317.100183800203,10.509935114904465,0.2671299400158521,0.09349547900554823,7.317100183800204e-05,0.7975650275700304,True
SORTIE_000715,52,3,0,4373.516945599959,9.148090308381754,0.2076138127430918,0.07266483446008212,6.373516945599959e-05,0.6560275418399939,True
SORTIE_000716,52,3,51,5200.393120447601,10.250591874845275,0.23963127103709067,0.08387094486298173,7.200393120447602e-05,0.7800589680671401,True
SORTIE_000717,52,3,52,4916.495290391945,9.872061434771066,0.22863846799104984,0.08002346379686744,6.916495290391946e-05,0.7374742935587917,True
SORTIE_000718,52,3,53,2674.392132823112,6.882590558012623,0.14182202978428865,0.049637710424501026,4.674392132823113e-05,0.4011588199234668,True
SORTIE_000719,52,3,54,3640.130402040113,8.17024158363529,0.17921636487112477,0.06272572770489367,5.6401304020401143e-05,0.546019560306017,True
SORTIE_000720,52,3,55,3202.9389330526506,7.587319624985341,0.1622878814408489,0.05680075850429711,5.202938933052651e-05,0.4804408399578976,True
SORTIE_000721,52,3,56,5040.1589992823865,10.036946379958323,0.23342684835841318,0.0816993969254446,7.040158999282388e-05,0.7560238498923579,True
SORTIE_000722,52,4,0,3653.922361829529,7.2926437494352045,0.1888202088130686,0.06608707308457401,5.65392236182953e-05,0.5480883542744294,True
SORTIE_000723,52,4,51,4652.406982500997,8.623956576997161,0.23094032745496174,0.0808291146092366,6.652406982500998e-05,0.6978610473751495,True
SORTIE_000724,52,4,52,5301.336623747981,9.489196098659807,0.2583148036498811,0.09041018127745837,7.301336623747982e-05,0.7952004935621971,True
SORTIE_000725,52,4,53,5764.500376574073,10.106747769094596,0.27785292353252905,0.09724852323638516,7.764500376574074e-05,0.864675056486111,True
SORTIE_000726,52,4,54,4688.3858914191815,8.67192845555474,0.2324580633127466,0.0813603221594613,6.688385891419182e-05,0.7032578837128772,True
SORTIE_000727,52,4,55,5653.736586446683,9.95906271559141,0.27318045899496407,0.09561316064823742,7.653736586446684e-05,0.8480604879670024,True
SORTIE_000728,52,4,56,3553.982018881128,7.159389958837337,0.18460432104179048,0.06461151236462666,5.553982018881129e-05,0.5330973028321692,True
SORTIE_000729,52,5,0,4079.868702053639,8.283526287588543,0.18798284953724603,0.0657939973380361,6.07986870205364e-05,0.6119803053080458,True
SORTIE_000730,52,5,51,5419.877881270273,10.070205193210722,0.23777763108906375,0.0832221708811723,7.419877881270273e-05,0.812981682190541,True
SORTIE_000731,52,5,52,5997.099885152703,10.839834531720628,0.2592272181784827,0.09072952636246895,7.997099885152704e-05,0.8995649827729054,True
SORTIE_000732,52,5,53,6052.6041492795275,10.913840217223063,0.26128975830899537,0.09145141540814837,8.052604149279529e-05,0.9078906223919292,True
SORTIE_000733,52,5,54,4823.604009834038,9.275173364629076,0.21562007602620853,0.07546702660917298,6.823604009834038e-05,0.7235406014751057,True
SORTIE_000734,52,5,55,5809.204390451648,10.589307205452554,0.252245015923212,0.08828575557312421,7.809204390451648e-05,0.871380658567747,True
SORTIE_000735,52,5,56,3444.309135792927,7.436113532574261,0.16436543686875876,0.057527902904065564,5.444309135792928e-05,0.516646370368939,True
SORTIE_000736,52,6,0,4703.614598052672,8.594708968604584,0.22944098008384622,0.08030434302934618,6.703614598052671e-05,0.7055421897079007,True
SORTIE_000737,52,6,51,5918.505749912245,10.214563837750683,0.27984555328196153,0.09794594364868653,7.918505749912246e-05,0.8877758624868367,True
